ticker,company_name,source,signal_name,direction,timeframe,triggered_date,days_ago,description,strength,generated_at
CABK.MC,"CAIXABANK, S.A.",portfolio,Tendencia Bajista LH/LL,BEARISH,WEEKLY,2026-04-20,1,Máximos y mínimos decrecientes en las últimas 20 velas — downtrend confirmado,2,2026-04-21 07:41
CABK.MC,"CAIXABANK, S.A.",portfolio,Cerca de Máximo 52s,BULLISH,WEEKLY,2026-04-20,1,Precio a 0.3% del máximo de 52 semanas — fuerza relativa excepcional,2,2026-04-21 07:41
CB,Chubb Limited,value_us,Squeeze Bollinger,BULLISH,DAILY,2026-04-20,1,Bandas de Bollinger comprimidas (percentil 24%) — compresión previa a movimiento explosivo,2,2026-04-21 07:41
CB,Chubb Limited,value_us,Cerca de Máximo 52s,BULLISH,DAILY,2026-04-20,1,Precio a 3.4% del máximo de 52 semanas — fuerza relativa excepcional,2,2026-04-21 07:41
CB,Chubb Limited,value_us,Precio sobre MA50,BULLISH,DAILY,2026-04-20,1,Precio +0.4% sobre MA50 — soporte dinámico activo,1,2026-04-21 07:41
CB,Chubb Limited,value_us,Precio sobre MA50,BULLISH,WEEKLY,2026-04-20,1,Precio +11.2% sobre MA50 — soporte dinámico activo,2,2026-04-21 07:41
CB,Chubb Limited,value_us,Extendido sobre MA200,BEARISH,WEEKLY,2026-04-20,1,"Precio +34.0% sobre MA200 — sobreextensión, riesgo de corrección",2,2026-04-21 07:41
CB,Chubb Limited,value_us,MACD Cruce Bajista,BEARISH,WEEKLY,2026-04-06,15,Línea MACD cruzó por debajo de la señal — momentum bajista,2,2026-04-21 07:41
CB,Chubb Limited,value_us,Tendencia Alcista HH/HL,BULLISH,WEEKLY,2026-04-20,1,Máximos y mínimos crecientes en las últimas 20 velas — uptrend confirmado,2,2026-04-21 07:41
CB,Chubb Limited,value_us,Cerca de Máximo 52s,BULLISH,WEEKLY,2026-04-20,1,Precio a 2.9% del máximo de 52 semanas — fuerza relativa excepcional,2,2026-04-21 07:41
CB,Chubb Limited,value_us,MACD Histograma Cayendo,BEARISH,WEEKLY,2026-04-20,1,Histograma MACD negativo y expandiéndose — presión bajista acelerando,1,2026-04-21 07:41
CBK,"Commercial Bancgroup, Inc.",portfolio,Morning Star,BULLISH,DAILY,2026-04-14,7,Patrón Morning Star (3 velas) — reversión alcista de alta fiabilidad,3,2026-04-21 07:41
CBK,"Commercial Bancgroup, Inc.",portfolio,Precio sobre MA50,BULLISH,DAILY,2026-04-20,1,Precio +12.7% sobre MA50 — soporte dinámico activo,2,2026-04-21 07:41
CBK,"Commercial Bancgroup, Inc.",portfolio,RSI Sobrecomprado,BEARISH,DAILY,2026-04-20,1,"RSI 79.4 — zona de sobrecompra, riesgo de reversión",2,2026-04-21 07:41
CBK,"Commercial Bancgroup, Inc.",portfolio,Pullback Volumen Seco,BULLISH,DAILY,2026-04-20,1,"Retroceso reciente con volumen <70% de la media — presión vendedora débil, consolidación saludable",2,2026-04-21 07:41
CBK,"Commercial Bancgroup, Inc.",portfolio,Tendencia Alcista HH/HL,BULLISH,DAILY,2026-04-20,1,Máximos y mínimos crecientes en las últimas 20 velas — uptrend confirmado,2,2026-04-21 07:41
CBK,"Commercial Bancgroup, Inc.",portfolio,Cerca de Máximo 52s,BULLISH,DAILY,2026-04-20,1,Precio a 0.0% del máximo de 52 semanas — fuerza relativa excepcional,2,2026-04-21 07:41
CBK,"Commercial Bancgroup, Inc.",portfolio,Toque Banda Superior BB,BEARISH,DAILY,2026-04-20,1,Precio en banda superior de Bollinger — posible sobreextensión,1,2026-04-21 07:41
CBK,"Commercial Bancgroup, Inc.",portfolio,Doji en Subida,BEARISH,DAILY,2026-04-15,6,"Doji después de subida — indecisión, posible agotamiento comprador",1,2026-04-21 07:41
CDNS,"Cadence Design Systems, Inc.",portfolio,Precio sobre MA50,BULLISH,DAILY,2026-04-20,1,Precio +9.3% sobre MA50 — soporte dinámico activo,2,2026-04-21 07:41
CDNS,"Cadence Design Systems, Inc.",portfolio,Rebote MA50,BULLISH,DAILY,2026-04-14,7,Precio testó MA50 y rebotó con mecha inferior — soporte validado,2,2026-04-21 07:41
CDNS,"Cadence Design Systems, Inc.",portfolio,Toque Banda Superior BB,BEARISH,DAILY,2026-04-20,1,Precio en banda superior de Bollinger — posible sobreextensión,1,2026-04-21 07:41
CDNS,"Cadence Design Systems, Inc.",portfolio,Extendido sobre MA200,BEARISH,WEEKLY,2026-04-20,1,"Precio +21.5% sobre MA200 — sobreextensión, riesgo de corrección",2,2026-04-21 07:41
CDNS,"Cadence Design Systems, Inc.",portfolio,MACD Cruce Alcista,BULLISH,WEEKLY,2026-04-20,1,Línea MACD cruzó por encima de la señal — momentum alcista activado,2,2026-04-21 07:41
CDNS,"Cadence Design Systems, Inc.",portfolio,Precio sobre MA50,BULLISH,WEEKLY,2026-04-20,1,Precio +0.2% sobre MA50 — soporte dinámico activo,1,2026-04-21 07:41
CDNS,"Cadence Design Systems, Inc.",portfolio,MACD Histograma Creciente,BULLISH,WEEKLY,2026-04-20,1,Histograma MACD positivo y en expansión — momentum alcista acelerando,1,2026-04-21 07:41
CDW,CDW Corporation,portfolio,Bullish Engulfing,BULLISH,DAILY,2026-04-20,1,Vela alcista que envuelve la bajista anterior — fuerte reversión compradora,3,2026-04-21 07:41
CDW,CDW Corporation,portfolio,Morning Star,BULLISH,DAILY,2026-04-16,5,Patrón Morning Star (3 velas) — reversión alcista de alta fiabilidad,3,2026-04-21 07:41
CDW,CDW Corporation,portfolio,Precio sobre MA50,BULLISH,DAILY,2026-04-20,1,Precio +9.7% sobre MA50 — soporte dinámico activo,2,2026-04-21 07:41
CDW,CDW Corporation,portfolio,Pullback Volumen Seco,BULLISH,DAILY,2026-04-20,1,"Retroceso reciente con volumen <70% de la media — presión vendedora débil, consolidación saludable",2,2026-04-21 07:41
CDW,CDW Corporation,portfolio,Tendencia Alcista HH/HL,BULLISH,DAILY,2026-04-20,1,Máximos y mínimos crecientes en las últimas 20 velas — uptrend confirmado,2,2026-04-21 07:41
CDW,CDW Corporation,portfolio,Toque Banda Superior BB,BEARISH,DAILY,2026-04-20,1,Precio en banda superior de Bollinger — posible sobreextensión,1,2026-04-21 07:41
CDW,CDW Corporation,portfolio,Doji en Subida,BEARISH,DAILY,2026-04-17,4,"Doji después de subida — indecisión, posible agotamiento comprador",1,2026-04-21 07:41
CDW,CDW Corporation,portfolio,Precio bajo MA200,BEARISH,WEEKLY,2026-04-20,1,Precio -24.4% bajo MA200 — tendencia bajista estructural,3,2026-04-21 07:41
CDW,CDW Corporation,portfolio,Precio bajo MA50,BEARISH,WEEKLY,2026-04-20,1,Precio -8.4% bajo MA50 — tendencia deteriorada,2,2026-04-21 07:41
CDW,CDW Corporation,portfolio,MACD Cruce Alcista,BULLISH,WEEKLY,2026-04-06,15,Línea MACD cruzó por encima de la señal — momentum alcista activado,2,2026-04-21 07:41
CDW,CDW Corporation,portfolio,Tendencia Bajista LH/LL,BEARISH,WEEKLY,2026-04-20,1,Máximos y mínimos decrecientes en las últimas 20 velas — downtrend confirmado,2,2026-04-21 07:41
CDW,CDW Corporation,portfolio,MACD Histograma Creciente,BULLISH,WEEKLY,2026-04-20,1,Histograma MACD positivo y en expansión — momentum alcista acelerando,1,2026-04-21 07:41
CHD,"Church & Dwight Company, Inc.",portfolio,Toque Banda Superior BB,BEARISH,DAILY,2026-04-20,1,Precio en banda superior de Bollinger — posible sobreextensión,1,2026-04-21 07:41
CHD,"Church & Dwight Company, Inc.",portfolio,Death Cross,BEARISH,WEEKLY,2026-03-23,29,MA50 cruzó por debajo de MA200 — señal bajista de largo plazo,3,2026-04-21 07:41
CHD,"Church & Dwight Company, Inc.",portfolio,Rebote MA50,BULLISH,WEEKLY,2026-03-23,29,Precio testó MA50 y rebotó con mecha inferior — soporte validado,2,2026-04-21 07:41
CHD,"Church & Dwight Company, Inc.",portfolio,MACD Cruce Bajista,BEARISH,WEEKLY,2026-04-20,1,Línea MACD cruzó por debajo de la señal — momentum bajista,2,2026-04-21 07:41
CHD,"Church & Dwight Company, Inc.",portfolio,Pullback Volumen Seco,BULLISH,WEEKLY,2026-04-20,1,"Retroceso reciente con volumen <70% de la media — presión vendedora débil, consolidación saludable",2,2026-04-21 07:41
CHD,"Church & Dwight Company, Inc.",portfolio,Tendencia Alcista HH/HL,BULLISH,WEEKLY,2026-04-20,1,Máximos y mínimos crecientes en las últimas 20 velas — uptrend confirmado,2,2026-04-21 07:41
CHD,"Church & Dwight Company, Inc.",portfolio,Precio sobre MA50,BULLISH,WEEKLY,2026-04-20,1,Precio +4.5% sobre MA50 — soporte dinámico activo,1,2026-04-21 07:41
CHD,"Church & Dwight Company, Inc.",portfolio,MACD Histograma Cayendo,BEARISH,WEEKLY,2026-04-20,1,Histograma MACD negativo y expandiéndose — presión bajista acelerando,1,2026-04-21 07:41
CI,The Cigna Group,portfolio,Rebote MA50,BULLISH,DAILY,2026-04-20,1,Precio testó MA50 y rebotó con mecha inferior — soporte validado,2,2026-04-21 07:41
CI,The Cigna Group,portfolio,Precio sobre MA50,BULLISH,DAILY,2026-04-20,1,Precio +1.6% sobre MA50 — soporte dinámico activo,1,2026-04-21 07:41
CI,The Cigna Group,portfolio,Doji en Subida,BEARISH,DAILY,2026-04-20,1,"Doji después de subida — indecisión, posible agotamiento comprador",1,2026-04-21 07:41
CI,The Cigna Group,portfolio,Death Cross,BEARISH,WEEKLY,2026-03-16,36,MA50 cruzó por debajo de MA200 — señal bajista de largo plazo,3,2026-04-21 07:41
CI,The Cigna Group,portfolio,MACD Cruce Alcista,BULLISH,WEEKLY,2026-04-13,8,Línea MACD cruzó por encima de la señal — momentum alcista activado,2,2026-04-21 07:41
CI,The Cigna Group,portfolio,Squeeze Bollinger,BULLISH,WEEKLY,2026-04-20,1,Bandas de Bollinger comprimidas (percentil 29%) — compresión previa a movimiento explosivo,2,2026-04-21 07:41
CI,The Cigna Group,portfolio,MACD Histograma Creciente,BULLISH,WEEKLY,2026-04-20,1,Histograma MACD positivo y en expansión — momentum alcista acelerando,1,2026-04-21 07:41
CL,Colgate-Palmolive Company,portfolio,Squeeze Bollinger,BULLISH,DAILY,2026-04-20,1,Bandas de Bollinger comprimidas (percentil 19%) — compresión previa a movimiento explosivo,2,2026-04-21 07:41
CL,Colgate-Palmolive Company,portfolio,Rebote MA50,BULLISH,WEEKLY,2026-04-13,8,Precio testó MA50 y rebotó con mecha inferior — soporte validado,2,2026-04-21 07:41
CL,Colgate-Palmolive Company,portfolio,MACD Cruce Bajista,BEARISH,WEEKLY,2026-03-30,22,Línea MACD cruzó por debajo de la señal — momentum bajista,2,2026-04-21 07:41
CL,Colgate-Palmolive Company,portfolio,MACD Histograma Cayendo,BEARISH,WEEKLY,2026-04-20,1,Histograma MACD negativo y expandiéndose — presión bajista acelerando,1,2026-04-21 07:41
CLPBY,Coloplast AS,portfolio,Precio bajo MA200,BEARISH,DAILY,2026-04-20,1,Precio -21.0% bajo MA200 — tendencia bajista estructural,3,2026-04-21 07:41
CLPBY,Coloplast AS,portfolio,Squeeze Bollinger,BULLISH,DAILY,2026-04-20,1,Bandas de Bollinger comprimidas (percentil 34%) — compresión previa a movimiento explosivo,2,2026-04-21 07:41
CLPBY,Coloplast AS,portfolio,Pullback Volumen Seco,BULLISH,DAILY,2026-04-20,1,"Retroceso reciente con volumen <70% de la media — presión vendedora débil, consolidación saludable",2,2026-04-21 07:41
CLPBY,Coloplast AS,portfolio,Cerca de Mínimo 52s,BEARISH,DAILY,2026-04-20,1,Precio a 4.3% del mínimo de 52 semanas — cuchillo cayendo,2,2026-04-21 07:41
CLPBY,Coloplast AS,portfolio,Doji en Subida,BEARISH,DAILY,2026-04-14,7,"Doji después de subida — indecisión, posible agotamiento comprador",1,2026-04-21 07:41
CLPBY,Coloplast AS,portfolio,Precio bajo MA200,BEARISH,WEEKLY,2026-04-20,1,Precio -36.9% bajo MA200 — tendencia bajista estructural,3,2026-04-21 07:41
CLPBY,Coloplast AS,portfolio,Precio bajo MA50,BEARISH,WEEKLY,2026-04-20,1,Precio -21.9% bajo MA50 — tendencia deteriorada,2,2026-04-21 07:41
CLPBY,Coloplast AS,portfolio,Tendencia Bajista LH/LL,BEARISH,WEEKLY,2026-04-20,1,Máximos y mínimos decrecientes en las últimas 20 velas — downtrend confirmado,2,2026-04-21 07:41
CLPBY,Coloplast AS,portfolio,Cerca de Mínimo 52s,BEARISH,WEEKLY,2026-04-20,1,Precio a 3.3% del mínimo de 52 semanas — cuchillo cayendo,2,2026-04-21 07:41
CLPBY,Coloplast AS,portfolio,RSI Zona Baja,BULLISH,WEEKLY,2026-04-20,1,RSI 32.6 — presión vendedora cediendo,1,2026-04-21 07:41
CMCSA,Comcast Corporation,portfolio,Toque Banda Superior BB,BEARISH,DAILY,2026-04-20,1,Precio en banda superior de Bollinger — posible sobreextensión,1,2026-04-21 07:41
CMCSA,Comcast Corporation,portfolio,MACD Cruce Bajista,BEARISH,WEEKLY,2026-03-30,22,Línea MACD cruzó por debajo de la señal — momentum bajista,2,2026-04-21 07:41
CMCSA,Comcast Corporation,portfolio,Precio sobre MA50,BULLISH,WEEKLY,2026-04-20,1,Precio +2.6% sobre MA50 — soporte dinámico activo,1,2026-04-21 07:41
CMCSA,Comcast Corporation,portfolio,MACD Histograma Creciente,BULLISH,WEEKLY,2026-04-20,1,Histograma MACD positivo y en expansión — momentum alcista acelerando,1,2026-04-21 07:41
CME,CME Group Inc.,value_us,Toque Banda Inferior BB,BULLISH,DAILY,2026-04-20,1,Precio tocando banda inferior de Bollinger — zona de sobreventa estadística,2,2026-04-21 07:41
CME,CME Group Inc.,value_us,RSI Zona Baja,BULLISH,DAILY,2026-04-20,1,RSI 37.3 — presión vendedora cediendo,1,2026-04-21 07:41
CME,CME Group Inc.,value_us,Doji en Caída,BULLISH,DAILY,2026-04-15,6,"Doji después de tendencia bajista — indecisión, posible agotamiento vendedor",1,2026-04-21 07:41
CME,CME Group Inc.,value_us,Doji en Caída,BULLISH,DAILY,2026-04-16,5,"Doji después de tendencia bajista — indecisión, posible agotamiento vendedor",1,2026-04-21 07:41
CME,CME Group Inc.,value_us,Extendido sobre MA200,BEARISH,WEEKLY,2026-04-20,1,"Precio +37.7% sobre MA200 — sobreextensión, riesgo de corrección",2,2026-04-21 07:41
CME,CME Group Inc.,value_us,MACD Cruce Bajista,BEARISH,WEEKLY,2026-04-13,8,Línea MACD cruzó por debajo de la señal — momentum bajista,2,2026-04-21 07:41
CME,CME Group Inc.,value_us,Tendencia Alcista HH/HL,BULLISH,WEEKLY,2026-04-20,1,Máximos y mínimos crecientes en las últimas 20 velas — uptrend confirmado,2,2026-04-21 07:41
CME,CME Group Inc.,value_us,Precio sobre MA50,BULLISH,WEEKLY,2026-04-20,1,Precio +5.0% sobre MA50 — soporte dinámico activo,1,2026-04-21 07:41
CME,CME Group Inc.,value_us,MACD Histograma Cayendo,BEARISH,WEEKLY,2026-04-20,1,Histograma MACD negativo y expandiéndose — presión bajista acelerando,1,2026-04-21 07:41
CMG,"Chipotle Mexican Grill, Inc.",portfolio,Rebote MA50,BULLISH,DAILY,2026-04-17,4,Precio testó MA50 y rebotó con mecha inferior — soporte validado,2,2026-04-21 07:41
CMG,"Chipotle Mexican Grill, Inc.",portfolio,Tendencia Alcista HH/HL,BULLISH,DAILY,2026-04-20,1,Máximos y mínimos crecientes en las últimas 20 velas — uptrend confirmado,2,2026-04-21 07:41
CMG,"Chipotle Mexican Grill, Inc.",portfolio,Precio sobre MA50,BULLISH,DAILY,2026-04-20,1,Precio +2.1% sobre MA50 — soporte dinámico activo,1,2026-04-21 07:41
CMG,"Chipotle Mexican Grill, Inc.",portfolio,Doji en Subida,BEARISH,DAILY,2026-04-20,1,"Doji después de subida — indecisión, posible agotamiento comprador",1,2026-04-21 07:41
CMG,"Chipotle Mexican Grill, Inc.",portfolio,Death Cross,BEARISH,WEEKLY,2026-02-16,64,MA50 cruzó por debajo de MA200 — señal bajista de largo plazo,3,2026-04-21 07:41
CMG,"Chipotle Mexican Grill, Inc.",portfolio,Precio bajo MA200,BEARISH,WEEKLY,2026-04-20,1,Precio -18.8% bajo MA200 — tendencia bajista estructural,3,2026-04-21 07:41
CMG,"Chipotle Mexican Grill, Inc.",portfolio,Precio bajo MA50,BEARISH,WEEKLY,2026-04-20,1,Precio -12.1% bajo MA50 — tendencia deteriorada,2,2026-04-21 07:41
CMG,"Chipotle Mexican Grill, Inc.",portfolio,MACD Cruce Alcista,BULLISH,WEEKLY,2026-04-13,8,Línea MACD cruzó por encima de la señal — momentum alcista activado,2,2026-04-21 07:41
CMG,"Chipotle Mexican Grill, Inc.",portfolio,Tendencia Bajista LH/LL,BEARISH,WEEKLY,2026-04-20,1,Máximos y mínimos decrecientes en las últimas 20 velas — downtrend confirmado,2,2026-04-21 07:41
CMG,"Chipotle Mexican Grill, Inc.",portfolio,MACD Histograma Creciente,BULLISH,WEEKLY,2026-04-20,1,Histograma MACD positivo y en expansión — momentum alcista acelerando,1,2026-04-21 07:41
CNI,Canadian National Railway Compa,value_us,Tendencia Alcista HH/HL,BULLISH,DAILY,2026-04-20,1,Máximos y mínimos crecientes en las últimas 20 velas — uptrend confirmado,2,2026-04-21 07:41
CNI,Canadian National Railway Compa,value_us,Cerca de Máximo 52s,BULLISH,DAILY,2026-04-20,1,Precio a 1.0% del máximo de 52 semanas — fuerza relativa excepcional,2,2026-04-21 07:41
CNI,Canadian National Railway Compa,value_us,Precio sobre MA50,BULLISH,DAILY,2026-04-20,1,Precio +4.6% sobre MA50 — soporte dinámico activo,1,2026-04-21 07:41
CNI,Canadian National Railway Compa,value_us,Precio sobre MA50,BULLISH,WEEKLY,2026-04-20,1,Precio +11.9% sobre MA50 — soporte dinámico activo,2,2026-04-21 07:41
CNI,Canadian National Railway Compa,value_us,Tendencia Alcista HH/HL,BULLISH,WEEKLY,2026-04-20,1,Máximos y mínimos crecientes en las últimas 20 velas — uptrend confirmado,2,2026-04-21 07:41
CNI,Canadian National Railway Compa,value_us,MACD Histograma Creciente,BULLISH,WEEKLY,2026-04-20,1,Histograma MACD positivo y en expansión — momentum alcista acelerando,1,2026-04-21 07:41
COLO-B.CO,Coloplast B A/S,value_eu,Precio bajo MA200,BEARISH,DAILY,2026-04-21,0,Precio -19.6% bajo MA200 — tendencia bajista estructural,3,2026-04-21 07:41
COLO-B.CO,Coloplast B A/S,value_eu,Divergencia RSI Alcista,BULLISH,DAILY,2026-04-21,0,Precio hace mínimos más bajos pero RSI hace mínimos más altos — presión bajista agotándose,3,2026-04-21 07:41
COLO-B.CO,Coloplast B A/S,value_eu,Squeeze Bollinger,BULLISH,DAILY,2026-04-21,0,Bandas de Bollinger comprimidas (percentil 29%) — compresión previa a movimiento explosivo,2,2026-04-21 07:41
COLO-B.CO,Coloplast B A/S,value_eu,Pullback Volumen Seco,BULLISH,DAILY,2026-04-21,0,"Retroceso reciente con volumen <70% de la media — presión vendedora débil, consolidación saludable",2,2026-04-21 07:41
